Gene stable ID,NCBI gene (formerly Entrezgene) ID,Gene name
ENSG00000309276,,
ENSG00000174339,134083,OR2Y1
ENSG00000173250,134391,GPR151
ENSG00000309290,,
ENSG00000279446,,
ENSG00000204956,56114,PCDHGA1
ENSG00000235958,100134015,UBOX5-AS1
ENSG00000300174,,
ENSG00000081853,56113,PCDHGA2
ENSG00000281198,,
ENSG00000224124,,POM121L10P
ENSG00000309312,,
ENSG00000295393,,
ENSG00000249838,,SUMO2P7
ENSG00000309339,,
ENSG00000231907,,GAPDHP37
ENSG00000290421,,
ENSG00000167105,162461,TMEM92
ENSG00000289292,,
ENSG00000164096,401152,C4orf3
ENSG00000225479,100874337,PLCB1-IT1
ENSG00000215544,,BCRP7
ENSG00000309405,124904919,
ENSG00000290711,,
ENSG00000309571,,
ENSG00000145384,2169,FABP2
ENSG00000309600,,
ENSG00000291100,,
ENSG00000254245,56112,PCDHGA3
ENSG00000201186,,RNU4-33P
ENSG00000015532,64132,XYLT2
ENSG00000249244,,
ENSG00000254221,56104,PCDHGB1
ENSG00000027644,3645,INSRR
ENSG00000145390,54532,USP53
ENSG00000145194,9718,ECE2
ENSG00000107438,9124,PDLIM1
ENSG00000262576,56111,PCDHGA4
ENSG00000271275,,
ENSG00000302076,,
ENSG00000241527,,CA15P1
ENSG00000298261,,
ENSG00000237037,,NDUFA6-DT
ENSG00000231794,,
ENSG00000281919,51151,SLC45A2
ENSG00000277138,102465254,MIR6509
ENSG00000274970,,
ENSG00000236048,,SSBL5P
ENSG00000203523,,TAS2R2
ENSG00000173124,142827,ACSM6
ENSG00000224667,,
ENSG00000253910,56103,PCDHGB2
ENSG00000240621,,OR2AO1P
ENSG00000212807,402317,OR2A42
ENSG00000243896,401427,OR2A7
ENSG00000253485,56110,PCDHGA5
ENSG00000221970,346528,OR2A1
ENSG00000277069,51289,RXFP3
ENSG00000241992,,RN7SL831P
ENSG00000262209,56102,PCDHGB3
ENSG00000050327,7984,ARHGEF5
ENSG00000137970,,RPL7P9
ENSG00000223229,,RN7SKP270
ENSG00000226973,,
ENSG00000274468,,
ENSG00000253731,56109,PCDHGA6
ENSG00000130764,57470,LRRC47
ENSG00000281690,81792,ADAMTS12
ENSG00000176029,56673,C11orf16
ENSG00000227370,,
ENSG00000226450,,CYP2D8P
ENSG00000253537,56108,PCDHGA7
ENSG00000277091,,U6
ENSG00000228403,,
ENSG00000241577,,
ENSG00000233665,,
ENSG00000303069,,
ENSG00000226576,,
ENSG00000264800,100422895,MIR4294
ENSG00000165633,196740,VSTM4
ENSG00000237299,,
ENSG00000300957,,
ENSG00000266075,,RN7SL574P
ENSG00000272153,,
ENSG00000230026,,
ENSG00000253953,8641,PCDHGB4
ENSG00000284621,,
ENSG00000295080,,
ENSG00000279792,,
ENSG00000228039,,
ENSG00000298703,,
ENSG00000108826,51264,MRPL27
ENSG00000253767,9708,PCDHGA8
ENSG00000235689,,
ENSG00000223080,,Y_RNA
ENSG00000298743,,
ENSG00000175348,56674,TMEM9B
ENSG00000223224,692111,SNORD71
ENSG00000172538,170370,FAM170B
ENSG00000242156,,
ENSG00000283057,,
ENSG00000262140,,
ENSG00000225465,102723305,RFPL1S
ENSG00000165383,474354,LRRC18
ENSG00000279592,,
ENSG00000108242,1562,CYP2C18
ENSG00000260326,,PHB1P21
ENSG00000261934,56107,PCDHGA9
ENSG00000260939,,MTCH2P4
ENSG00000270760,,
ENSG00000261291,,
ENSG00000284770,6905,TBCE
ENSG00000204604,90333,ZNF468
ENSG00000035928,5981,RFC1
ENSG00000280227,,
ENSG00000261056,,
ENSG00000253846,56106,PCDHGA10
ENSG00000279589,,
ENSG00000278292,,RFPL4AP6
ENSG00000238645,124903784,
ENSG00000202193,,RNA5SP427
ENSG00000290778,,
ENSG00000103546,6530,SLC6A2
ENSG00000254122,56099,PCDHGB7
ENSG00000111321,4055,LTBR
ENSG00000154920,146956,EME1
ENSG00000231271,,
ENSG00000298765,,
ENSG00000231086,,TSSK1A
ENSG00000223461,,
ENSG00000176454,254531,LPCAT4
ENSG00000206066,,IGLL3P
ENSG00000230338,,MTND4P19
ENSG00000224920,,TACC1P1
ENSG00000225276,,MTND1P18
ENSG00000187021,5407,PNLIPRP1
ENSG00000075702,284403,WDR62
ENSG00000285968,,
ENSG00000253873,56105,PCDHGA11
ENSG00000230637,,
ENSG00000300687,,
ENSG00000229608,,GOLGA2P4
ENSG00000307819,,
ENSG00000283963,,
ENSG00000292412,,
ENSG00000292413,,
ENSG00000284036,,
ENSG00000292414,124905413,
ENSG00000283989,,
ENSG00000292415,112268347,
ENSG00000284287,,
ENSG00000284434,,
ENSG00000284230,,
ENSG00000292416,,
ENSG00000284151,,
ENSG00000284072,,
ENSG00000225098,,BCRP1
ENSG00000283730,,
ENSG00000108829,55379,LRRC59
ENSG00000187630,317749,DHRS4L2
ENSG00000175356,57758,SCUBE2
ENSG00000300150,,
ENSG00000253159,26025,PCDHGA12
ENSG00000106410,135935,NOBOX
ENSG00000206824,,Y_RNA
ENSG00000108823,6442,SGCA
ENSG00000244723,,ASLP1
ENSG00000172379,9915,ARNT2
ENSG00000242978,,PPIAP83
ENSG00000221507,,RNU6ATAC40P
ENSG00000276545,,PCDHGB9P
ENSG00000221836,393046,OR2A5
ENSG00000228315,91316,GUSBP11
ENSG00000221933,392138,OR2A25
ENSG00000273557,,
ENSG00000240184,5098,PCDHGC3
ENSG00000239967,,OR2A41P
ENSG00000221858,346525,OR2A12
ENSG00000239981,,OR2A15P
ENSG00000221938,135941,OR2A14
ENSG00000273234,,OR2A13P
ENSG00000287610,,
ENSG00000216895,100506302,RBM33-DT
ENSG00000256433,,
ENSG00000184863,155435,RBM33
ENSG00000213942,,RPL31P10
ENSG00000278461,92259,KGD4
ENSG00000224906,,SRP14P1
ENSG00000139192,55080,TAPBPL
ENSG00000280983,,
ENSG00000277429,8293,SERF1B
ENSG00000277429,728492,SERF1B
ENSG00000277273,1022,CDK7
ENSG00000077380,1781,DYNC1I2
ENSG00000278697,,
ENSG00000282623,,
ENSG00000277783,,
ENSG00000273605,,
ENSG00000273741,,
ENSG00000292169,29777,ABT1
ENSG00000292170,11120,BTN2A1
ENSG00000090097,57060,PCBP4
ENSG00000188517,84570,COL25A1
ENSG00000285263,,
ENSG00000276068,4671,NAIP
ENSG00000276718,,VAMP1-AS1
ENSG00000256913,,
ENSG00000292171,,
ENSG00000292172,,BTN1A1P1
ENSG00000292173,,RNU6-502P
ENSG00000292174,493812,HCG11
ENSG00000292174,107986583,HCG11
ENSG00000292175,10473,HMGN4
ENSG00000242020,,RN7SL68P
ENSG00000010278,928,CD9
ENSG00000242419,56098,PCDHGC4
ENSG00000292176,105374988,
ENSG00000292177,696,BTN1A1
ENSG00000266365,,
ENSG00000292178,,
ENSG00000281630,200958,MUC20
ENSG00000266647,,
ENSG00000263887,,USP32P4
ENSG00000242123,,RPL36AP47
ENSG00000172421,146779,EFCAB3
ENSG00000164690,6469,SHH
ENSG00000281418,,SDHAP2
ENSG00000281654,,
ENSG00000281583,,PPP4R2P6
ENSG00000240764,56097,PCDHGC5
ENSG00000207061,,Y_RNA
ENSG00000270584,,
ENSG00000286935,,
ENSG00000279418,64433,LINC00244
ENSG00000264984,100847015,MIR5691
ENSG00000213538,,KRT8P41
ENSG00000234450,,
ENSG00000105982,140545,RNF32
ENSG00000240974,,RPS27AP10
ENSG00000171720,8841,HDAC3
ENSG00000147799,80728,ARHGAP39
ENSG00000131876,6627,SNRPA1
ENSG00000184014,23258,DENND5A
ENSG00000170906,4696,NDUFA3
ENSG00000101977,4168,MCF2
ENSG00000239809,,
ENSG00000251981,,RNU7-52P
ENSG00000239527,,RPS23P7
ENSG00000087995,339175,METTL2A
ENSG00000165863,143379,SPMIP5
ENSG00000228195,,RPL5P27
ENSG00000199664,,RNU6-1266P
ENSG00000213513,,IMPDH1P5
ENSG00000151208,9231,DLG5
ENSG00000239246,,
ENSG00000281742,64087,MCCC2
ENSG00000264546,,
ENSG00000281421,,
ENSG00000277463,,
ENSG00000158856,2039,DMTN
ENSG00000011028,9902,MRC2
ENSG00000185024,2972,BRF1
ENSG00000138670,153020,RASGEF1B
ENSG00000278928,,
ENSG00000261330,,PPIAP50
ENSG00000166509,10143,CLEC3A
ENSG00000277868,202243,CCDC125
ENSG00000260731,,KRT8P22
ENSG00000261776,,
ENSG00000276007,,
ENSG00000279991,,
ENSG00000309737,,
ENSG00000260969,,WWOX-AS1
ENSG00000105618,26121,PRPF31
ENSG00000289492,,
ENSG00000287106,,
ENSG00000309883,,
ENSG00000260014,,LSM3P5
ENSG00000260733,,
ENSG00000279887,,
ENSG00000261837,,
ENSG00000309911,,
ENSG00000309924,,
ENSG00000279129,,
ENSG00000309927,,
ENSG00000309956,105372555,
ENSG00000243101,,RPS3P7
ENSG00000280115,,
ENSG00000280190,,
ENSG00000260816,,
ENSG00000233508,121853075,PTPRT-DT
ENSG00000279732,,
ENSG00000261537,,
ENSG00000280274,,
ENSG00000260694,,
ENSG00000277954,,
ENSG00000285918,,
ENSG00000222244,,RNA5SP431
ENSG00000290901,,
ENSG00000280518,,
ENSG00000175595,2072,ERCC4
ENSG00000274803,55814,BDP1
ENSG00000310019,,
ENSG00000281410,,
ENSG00000281625,,
ENSG00000310043,,
ENSG00000140465,1543,CYP1A1
ENSG00000276187,55780,ERMARD
ENSG00000310054,,
ENSG00000310076,,
ENSG00000310230,,
ENSG00000310298,124904937,
ENSG00000228959,,
ENSG00000164620,285613,RELL2
ENSG00000310389,,
ENSG00000310403,,
ENSG00000293461,,
ENSG00000275282,,CFL1P5
ENSG00000280737,101928280,LINC02549
ENSG00000275346,,CHCHD2P2
ENSG00000279830,,NDUFB9P1
ENSG00000279247,102157402,AK6
ENSG00000310436,,
ENSG00000310479,,
ENSG00000242307,,RPS26P52
ENSG00000263234,,
ENSG00000261856,101927348,LINC02186
ENSG00000276564,,
ENSG00000262529,,
ENSG00000262470,,TVP23CP2
ENSG00000310489,,
ENSG00000091262,368,ABCC6
ENSG00000275151,,
ENSG00000233077,101927586,LINC01271
ENSG00000279969,,
ENSG00000274882,,LINC02109
ENSG00000276547,56101,PCDHGB5
ENSG00000310500,,
ENSG00000224903,,RNF32-AS1
ENSG00000310504,,
ENSG00000207382,,Y_RNA
ENSG00000303540,,
ENSG00000279713,,
ENSG00000305558,,
ENSG00000199697,,RNU6-446P
ENSG00000287457,,
ENSG00000105983,64327,LMBR1
ENSG00000047365,116984,ARAP2
ENSG00000289199,,
ENSG00000221990,,EXOC3-AS1
ENSG00000276463,6880,TAF9
ENSG00000295546,,
ENSG00000063438,57491,AHRR
ENSG00000277995,,
ENSG00000307191,,
ENSG00000295518,,
ENSG00000125816,644524,NKX2-4
ENSG00000146872,11011,TLK2
ENSG00000225280,105372558,
ENSG00000104055,9333,TGM5
ENSG00000223128,,RN7SKP140
ENSG00000226405,,
ENSG00000278041,,
ENSG00000201579,,RNU6-343P
ENSG00000110955,506,ATP5F1B
ENSG00000227693,,GSTM3P1
ENSG00000125820,4821,NKX2-2
ENSG00000258197,,NKX2-2-AS1
ENSG00000145730,5066,PAM
ENSG00000279082,,LINC01727
ENSG00000276618,5884,RAD17
ENSG00000274102,390538,OR4M2
ENSG00000215186,55889,GOLGA6B
ENSG00000275349,6606,SMN1
ENSG00000275349,6607,SMN1
ENSG00000243446,,RN7SL284P
ENSG00000148606,11128,POLR3A
ENSG00000207031,26789,SNORD59A
ENSG00000110958,10728,PTGES3
ENSG00000206190,57194,ATP10A
ENSG00000105617,79165,LENG1
ENSG00000297766,,
ENSG00000289431,,
ENSG00000167608,147798,TMC4
ENSG00000233492,,BETALINC1
ENSG00000297859,,
ENSG00000280350,101929608,LINC01726
ENSG00000297722,,
ENSG00000281650,,
ENSG00000297835,,
ENSG00000281321,,LINC02197
ENSG00000303376,,
ENSG00000303396,,
ENSG00000300060,,
ENSG00000285240,130453475,SMN-AS1
ENSG00000281210,,
ENSG00000303964,,
ENSG00000299804,,
ENSG00000114346,1894,ECT2
ENSG00000275581,8293,SERF1A
ENSG00000274507,,
ENSG00000276952,,
ENSG00000158480,9825,SPATA2
ENSG00000199490,,Y_RNA
ENSG00000269103,,Metazoa_SRP
ENSG00000172262,7690,ZNF131
ENSG00000124226,55905,RNF114
ENSG00000250261,,CCDC74BP1
ENSG00000280840,5370,PMCHL2
ENSG00000178522,258,AMBN
ENSG00000307604,,
ENSG00000290431,5370,PMCHL2
ENSG00000280868,401288,LINC00242
ENSG00000281305,80069,LINC00574
ENSG00000281249,,
ENSG00000281833,,
ENSG00000276427,,IGLL4P
ENSG00000275368,6991,DYNLT2
ENSG00000294629,,
ENSG00000235062,,BCRP5
ENSG00000206938,,RNU4-31P
ENSG00000303205,,
ENSG00000230033,,
ENSG00000146909,64434,NOM1
ENSG00000281511,,MTCO2P32
ENSG00000280841,,
ENSG00000275079,79888,LPCAT1
ENSG00000229266,,POM121L8P
ENSG00000169662,,BCRP6
ENSG00000308226,,
ENSG00000229222,,KRT18P4
ENSG00000206710,,RNU6-147P
ENSG00000234612,,H2AZP5
ENSG00000124216,6615,SNAI1
ENSG00000274686,,Metazoa_SRP
ENSG00000283145,,
ENSG00000138326,6229,RPS24
ENSG00000293596,105372654,SCREEM1
ENSG00000290983,,
ENSG00000295354,,
ENSG00000125505,79143,MBOAT7
ENSG00000231265,,TRERNA1
ENSG00000306218,,
ENSG00000130675,3110,MNX1
ENSG00000306197,,
ENSG00000118898,5493,PPL
ENSG00000306244,,
ENSG00000230492,,
ENSG00000215771,,LRRC37A14P
ENSG00000231993,101927279,EP300-AS1
ENSG00000128944,90417,KNSTRN
ENSG00000235029,105375606,MNX1-AS2
ENSG00000229365,,
ENSG00000269446,,
ENSG00000225224,,RPS27AP12
ENSG00000236018,,
ENSG00000106633,2645,GCK
ENSG00000274811,81037,CLPTM1L
ENSG00000232254,,CSF2RBP1
ENSG00000234646,,
ENSG00000132463,2926,GRSF1
ENSG00000296483,,
ENSG00000164241,401207,C5orf63
ENSG00000309254,,
ENSG00000296463,,
ENSG00000303426,,
ENSG00000235992,,GRAMD4P2
ENSG00000248409,,CCDC188BP
ENSG00000281567,,SLC25A51P1
ENSG00000087303,22795,NID2
ENSG00000307774,,
ENSG00000277364,,ADH5P4
ENSG00000233746,200261,LINC00656
ENSG00000189326,441525,SPANXN4
ENSG00000309931,,
ENSG00000189023,139604,MAGEB16
ENSG00000293594,,
ENSG00000294512,,
ENSG00000224435,,NF1P6
ENSG00000174016,169966,TENT5D
ENSG00000296285,,
ENSG00000214944,64283,ARHGEF28
ENSG00000297882,,
ENSG00000295432,,
ENSG00000241217,,RN7SL809P
ENSG00000301398,,
ENSG00000285625,,
ENSG00000230387,100505664,LINC03125
ENSG00000025423,8630,HSD17B6
ENSG00000269433,101060233,OPN1MW3
ENSG00000255097,,
ENSG00000273725,,Metazoa_SRP
ENSG00000230471,,
ENSG00000166471,440026,TMEM41B
ENSG00000240122,,FABP5P11
ENSG00000294751,,
ENSG00000283535,,
ENSG00000225480,,
ENSG00000231957,,GNAI2P2
ENSG00000297273,,
ENSG00000229674,115482686,H2AL3
ENSG00000276400,,VN1R9P
ENSG00000232030,392433,MAGEB6B
ENSG00000283096,,
ENSG00000244332,,
ENSG00000198021,30014,SPANXA1
ENSG00000295065,,
ENSG00000119969,3070,HELLS
ENSG00000279080,,
ENSG00000298301,,
ENSG00000269437,728343,NXF2B
ENSG00000185022,23764,MAFF
ENSG00000235246,128385376,TMEM184B-AS1
ENSG00000100147,79879,CCDC134
ENSG00000170892,79042,TSEN34
ENSG00000103184,9717,SEC14L5
ENSG00000278057,1527,TEX28
ENSG00000304470,,
ENSG00000301540,,
ENSG00000268988,494119,SPANXN2
ENSG00000293202,,
ENSG00000287585,122319696,
ENSG00000253590,,IGLV3-13
ENSG00000211667,,IGLV3-12
ENSG00000269226,286527,TMSB15C
ENSG00000269226,122394733,TMSB15C
ENSG00000231392,,
ENSG00000136367,85446,ZFHX2
ENSG00000275772,,
ENSG00000289120,,
ENSG00000267072,,
ENSG00000033011,56052,ALG1
ENSG00000196531,4666,NACA
ENSG00000280784,,
ENSG00000211668,,IGLV2-11
ENSG00000280557,,GNG5P1
ENSG00000269313,79917,MAGIX
ENSG00000280765,101929297,
ENSG00000211681,,IGLJ5
ENSG00000302749,,
ENSG00000280898,,
ENSG00000309045,,
ENSG00000294029,,
ENSG00000286195,,
ENSG00000305230,,
ENSG00000236754,101929372,
ENSG00000125810,22918,CD93
ENSG00000254884,,PRR13P2
ENSG00000269220,200298,LINC00528
ENSG00000205339,10527,IPO7
ENSG00000281270,,LINC02536
ENSG00000278595,,
ENSG00000294058,,
ENSG00000280612,,PTPRK-AS1
ENSG00000092051,84502,JPH4
ENSG00000297738,,
ENSG00000281841,,MRPS17P5
ENSG00000099968,23786,BCL2L13
ENSG00000281054,,
ENSG00000270838,,BBLNP1
ENSG00000296301,,
ENSG00000282995,,FRG1EP
ENSG00000229795,,RPS21P1
ENSG00000238236,,MTCYBP14
ENSG00000235638,,MTND6P14
ENSG00000231199,,MTND5P19
ENSG00000226663,,MTND4P10
ENSG00000231582,,MTND4LP21
ENSG00000281853,,
ENSG00000232714,,MTND3P8
ENSG00000280814,,
ENSG00000235761,,MTCO3P46
ENSG00000270710,,
ENSG00000227236,,
ENSG00000273993,5796,PTPRK
ENSG00000296299,,
ENSG00000198837,9909,DENND4B
ENSG00000204662,,CST9LP1
ENSG00000295004,,
ENSG00000232333,,RPS27AP2
ENSG00000294980,,
ENSG00000282870,,FRG1DP
ENSG00000184216,3654,IRAK1
ENSG00000223660,,
ENSG00000274294,,
ENSG00000279846,,
ENSG00000241562,,RPL7P5
ENSG00000170889,6203,RPS9
ENSG00000281736,100506791,LINC01511
ENSG00000201724,,Y_RNA
ENSG00000183060,145748,LYSMD4
ENSG00000109684,116449,CLNK
ENSG00000303016,,
ENSG00000276996,6531,SLC6A3
ENSG00000162004,124093,CCDC78
ENSG00000213210,,RPL32P17
ENSG00000238151,,MLLT10P1
ENSG00000308022,,
ENSG00000170279,202865,C7orf33
ENSG00000149531,,FRG1BP
ENSG00000015133,440193,CCDC88C
ENSG00000287288,284802,FRG1BP
ENSG00000201998,677808,SNORA23
ENSG00000270200,,
ENSG00000254397,,
ENSG00000110448,921,CD5
ENSG00000106462,2146,EZH2
ENSG00000277263,3122,HLA-DRA
ENSG00000258570,,H3P40
ENSG00000140563,55784,MCTP2
ENSG00000167987,55048,VPS37C
ENSG00000275798,56244,BTNL2
ENSG00000283123,,RARRES2P11
ENSG00000188676,169355,IDO2
ENSG00000296330,,
ENSG00000237121,,PIEZO1P2
ENSG00000237555,,
ENSG00000295701,,
ENSG00000101278,,RPS10P5
ENSG00000300753,,
ENSG00000230772,,VN1R108P
ENSG00000226465,,
ENSG00000223443,377630,USP17L2
ENSG00000253275,,
ENSG00000160741,200186,CRTC2
ENSG00000287204,,
ENSG00000279549,,
ENSG00000222468,,RNA5SP261
ENSG00000286648,,
ENSG00000229859,643834,PGA3
ENSG00000252261,,RNA5SP262
ENSG00000200246,,RNA5SP263
ENSG00000212407,,RNU6-663P
ENSG00000254346,,MTND1P6
ENSG00000254090,,MTND2P32
ENSG00000132466,26057,ANKRD17
ENSG00000267691,,SHC1P2
ENSG00000253393,,RANP9
ENSG00000004939,6521,SLC4A1
ENSG00000012232,2137,EXTL3
ENSG00000250090,,
ENSG00000175170,,FAM182B
ENSG00000100938,51292,GMPR2
ENSG00000274671,153562,MARVELD2
ENSG00000291035,91695,RRP7BP
ENSG00000206474,442194,OR10C1
ENSG00000235109,64288,ZSCAN31
ENSG00000057935,57504,MTA3
ENSG00000224579,,
ENSG00000269524,,
ENSG00000235081,,
ENSG00000249189,,
ENSG00000105609,10990,LILRB5
ENSG00000258632,,
ENSG00000287328,,
ENSG00000287950,,
ENSG00000069956,5597,MAPK6
ENSG00000169297,190,NR0B1
ENSG00000256220,,
ENSG00000274567,,RPS27P14
ENSG00000278096,101928924,
ENSG00000256713,5222,PGA5
ENSG00000275420,,Metazoa_SRP
ENSG00000273814,100506658,OCLN
ENSG00000238709,,RNU7-56P
ENSG00000134398,10595,ERN2
ENSG00000086712,55787,TXLNG
ENSG00000204776,,IGKV1OR-3
ENSG00000237904,,
ENSG00000235893,,
ENSG00000251712,,RNU7-20P
ENSG00000184659,349334,FOXD4L4
ENSG00000275586,,Metazoa_SRP
ENSG00000276584,102465441,MIR6737
ENSG00000181404,100287171,WASHC1
ENSG00000181404,124908102,WASHC1
ENSG00000239468,,RN7SL569P
ENSG00000282386,,
ENSG00000212314,,RNU6-1307P
ENSG00000286171,,
ENSG00000240296,,
ENSG00000273026,,
ENSG00000252316,6086,RNY4
ENSG00000202354,6085,RNY3
ENSG00000201098,6084,RNY1
ENSG00000281189,102723099,GHET1
ENSG00000131042,10288,LILRB2
ENSG00000281184,5689,PSMB1
ENSG00000202528,,RNU6-650P
ENSG00000234565,,COX6B1P1
ENSG00000143578,148327,CREB3L4
ENSG00000280722,,
ENSG00000135205,57639,CCDC146
ENSG00000281761,,
ENSG00000275333,84498,FAM120B
ENSG00000223750,,SIRPB3P
ENSG00000289025,,
ENSG00000277139,,U6
ENSG00000288864,114118903,ARHGAP11A-SCG5
ENSG00000286288,100289473,
ENSG00000280514,,
ENSG00000261587,340393,TMEM249
ENSG00000275045,2966,GTF2H2
ENSG00000275045,728340,GTF2H2
ENSG00000188626,653720,GOLGA8M
ENSG00000114127,54464,XRN1
ENSG00000053328,728464,METTL24
ENSG00000230180,,RPL12P49
ENSG00000102054,5931,RBBP7
ENSG00000187796,64170,CARD9
ENSG00000135525,9053,MAP7
ENSG00000138606,90525,SHF
ENSG00000234282,,
ENSG00000204556,,
ENSG00000125804,284800,FAM182A
ENSG00000207450,,Y_RNA
ENSG00000287959,,
ENSG00000222522,,RNU6-519P
ENSG00000169139,7336,UBE2V2
ENSG00000172869,1657,DMXL1
ENSG00000201565,,Y_RNA
ENSG00000228019,,
ENSG00000273448,,
ENSG00000264494,100616331,MIR4650-2
ENSG00000270694,,
ENSG00000270555,,
ENSG00000266569,,RN7SL377P
ENSG00000274656,,RN7SL625P
ENSG00000285886,,
ENSG00000155428,378108,TRIM74
ENSG00000167986,1642,DDB1
ENSG00000239702,,RN7SL507P
ENSG00000221496,,U3
ENSG00000252628,,RNU6-453P
ENSG00000108309,10900,RUNDC3A
ENSG00000289701,,
ENSG00000230221,,
ENSG00000276178,,Y_RNA
ENSG00000261649,728310,GOLGA6L7
ENSG00000201282,,Y_RNA
ENSG00000273927,,Y_RNA
ENSG00000274984,,Y_RNA
ENSG00000158169,2176,FANCC
ENSG00000158169,105376156,FANCC
ENSG00000199913,,Y_RNA
ENSG00000233523,,PHB1P5
ENSG00000182544,84975,MFSD5
ENSG00000239069,,Y_RNA
ENSG00000276592,,PHB1P6
ENSG00000261583,,
ENSG00000276840,,PMS2P13
ENSG00000279756,,
ENSG00000166869,63928,CHP2
ENSG00000267828,,Y_RNA
ENSG00000260586,,
ENSG00000273598,,PMS2P10
ENSG00000275555,28514,DLL1
ENSG00000253843,,
ENSG00000207138,,RNU6-869P
ENSG00000253530,,
ENSG00000212664,,RPL17P39
ENSG00000202021,,Y_RNA
ENSG00000135476,9700,ESPL1
ENSG00000199870,,Y_RNA
ENSG00000168672,157638,LRATD2
ENSG00000275930,,Y_RNA
ENSG00000236609,54753,ZNF853
ENSG00000278570,10002,NR2E3
ENSG00000253543,,
ENSG00000205903,100131017,ZNF316
ENSG00000212451,,RNU11-4P
ENSG00000295452,,
ENSG00000282961,101867536,PRNCR1
ENSG00000224722,,
ENSG00000295434,,
ENSG00000270022,,
ENSG00000271509,,
ENSG00000166501,5579,PRKCB
ENSG00000123908,27161,AGO2
ENSG00000276027,267010,RNU12
ENSG00000280592,,LINC01624
ENSG00000280883,285804,
ENSG00000222736,,RNU4-6P
ENSG00000223498,,SLC35C2P1
ENSG00000199410,,Y_RNA
ENSG00000169891,9185,REPS2
ENSG00000164631,7559,ZNF12
ENSG00000225657,105372682,LINC01716
ENSG00000214541,,RPS4XP3
ENSG00000087510,7022,TFAP2C
ENSG00000277327,,SPDYE20P
ENSG00000276528,,
ENSG00000276771,,
ENSG00000274864,,
ENSG00000274396,,
ENSG00000277694,,
ENSG00000169894,4584,MUC3A
ENSG00000260037,,
ENSG00000200873,,RNA5SP399
ENSG00000140577,64784,CRTC3
ENSG00000143543,10899,JTB
ENSG00000252091,,RNU6-1146P
ENSG00000241821,,RN7SL170P
ENSG00000237000,,PTMAP6
ENSG00000293847,,
ENSG00000302022,,
ENSG00000230226,105372725,
ENSG00000013306,51629,SLC25A39
ENSG00000302611,,
ENSG00000129988,3929,LBP
ENSG00000274993,,
ENSG00000169876,140453,MUC17
ENSG00000201467,124905266,
ENSG00000214322,,CBX1P2
ENSG00000289472,,
ENSG00000156500,159091,PABIR3
ENSG00000123349,5204,PFDN5
ENSG00000275285,,
ENSG00000224635,,
ENSG00000275401,,
ENSG00000196756,388796,SNHG17
ENSG00000279276,,
ENSG00000279202,,
ENSG00000274466,102466247,MIR1273H
ENSG00000279554,,
ENSG00000006116,10368,CACNG3
ENSG00000279766,,
ENSG00000280326,,
ENSG00000280303,,ERICD
ENSG00000254324,442893,MIR151A
ENSG00000279786,,
ENSG00000252864,,RNA5SP278
ENSG00000253266,,
ENSG00000222636,,RN7SKP54
ENSG00000201541,124900377,
ENSG00000169871,81844,TRIM56
ENSG00000239081,,RNU7-24P
ENSG00000215343,728957,ZNF705D
ENSG00000122257,5930,RBBP6
ENSG00000285641,,
ENSG00000143545,5872,RAB13
ENSG00000078579,26281,FGF20
ENSG00000213786,,NHP2P2
ENSG00000105991,3198,HOXA1
ENSG00000244113,,
ENSG00000164932,115908,CTHRC1
ENSG00000105996,3199,HOXA2
ENSG00000138413,3417,IDH1
ENSG00000273433,,
ENSG00000106004,3202,HOXA5
ENSG00000188199,729262,NUTM2B
ENSG00000106006,3203,HOXA6
ENSG00000108021,54906,TASOR2
ENSG00000186314,153768,PRELID2
ENSG00000272801,,
ENSG00000122592,3204,HOXA7
ENSG00000266289,,LINC02933
ENSG00000207399,,RNU6-1011P
ENSG00000285982,,
ENSG00000167004,2923,PDIA3
ENSG00000288945,,
ENSG00000261670,,
ENSG00000271830,,
ENSG00000255105,,PTMAP15
ENSG00000270182,,
ENSG00000254644,,
ENSG00000239344,,
ENSG00000078399,3205,HOXA9
ENSG00000177954,6232,RPS27
ENSG00000169398,5747,PTK2
ENSG00000101928,56180,MOSPD1
ENSG00000251697,,RN7SKP24
ENSG00000205143,138715,ARID3C
ENSG00000231416,,
ENSG00000200220,,RNU6-179P
ENSG00000231837,,RPS7P2
ENSG00000274434,,
ENSG00000257184,,
ENSG00000121577,64091,POPDC2
ENSG00000263987,100847024,MIR5698
ENSG00000162642,148423,C1orf52
ENSG00000288663,,
ENSG00000278613,4671,NAIP
ENSG00000283745,442920,MIR196B
ENSG00000005073,3207,HOXA11
ENSG00000119408,10783,NEK6
ENSG00000119943,84795,PYROXD2
ENSG00000139637,60314,MYG1
ENSG00000273961,,
ENSG00000278334,,
ENSG00000207081,,RNU6-616P
ENSG00000276496,,
ENSG00000231929,,HMGB3P31
ENSG00000253508,,
ENSG00000184785,644538,SMIM10
ENSG00000277966,,
ENSG00000278592,,
ENSG00000180964,90843,TCEAL8
ENSG00000278020,,
ENSG00000223254,,Y_RNA
ENSG00000106031,3209,HOXA13
ENSG00000264703,100616171,MIR4752
ENSG00000104880,23370,ARHGEF18
ENSG00000131844,64087,MCCC2
ENSG00000276609,,
ENSG00000278708,,
ENSG00000277469,,
ENSG00000277553,,
ENSG00000116198,9731,CEP104
ENSG00000286323,,
ENSG00000106038,2128,EVX1
